basepolity,period_start,latitude,longitude,polity_territory,temperature,polity_population,cc_infra,kinship1
ItPapM1,1700,41.631985,12.985787,44000,15.351912,1600000,1,-.24364473
JpHeian,1200,34.764862,135.80638,300000,15.352416,5500000,.8888889,-.15563031
JpKamak,1200,34.764862,135.80638,295000,15.352416,5500000,.8888889,-.15563031
ItLatCA,-1800,41.631985,12.985787,14020,15.352798,42312,.033333331,-.53672725
JpYayoi,100,34.764862,135.80638,1,15.356208,1500,.36666667,.32362524
ItRomPr,100,38.287216,33.17897,5800000,15.357645,50000000,1,.5574702
ItLatBA,-900,41.631985,12.985787,2603,15.359286,23199,.033333331,-.53765535
ItLatIA,-900,41.631985,12.985787,28188,15.359286,100755,.15555556,-.40001068
JpKofun,300,34.764862,135.80638,4000,15.365826,150000,.45555556,-.42476997
JpYayoi,300,34.764862,135.80638,1,15.365826,1500,.36666667,.32362524
ItLatCA,-2600,41.631985,12.985787,12253,15.366122,33923,.033333331,-.53567946
ItLatBA,-1700,41.631985,12.985787,1446,15.367423,11627,.033333331,-.53369391
JpKofun,400,34.764862,135.80638,4000,15.373677,200000,.45555556,.61023033
ItLatIA,-700,41.631985,12.985787,4661,15.375816,34529,.15555556,-.39302456
ItRomRg,-700,41.631985,12.985787,1000,15.375816,20000,.67777777,.29692939
JpKemmu,1300,34.764862,135.80638,295000,15.376978,975000,.8888889,-.15563031
JpKamak,1300,34.764862,135.80638,295000,15.376978,5700000,.8888889,-.15563031
ItPapEM,1000,41.631985,12.985787,14000,15.383224,300000,.8888889,-.24364473
ItStPet,1000,41.631985,12.985787,50000,15.383224,335000,.8888889,-.24364473
JpYayoi,200,34.764862,135.80638,1,15.383554,1500,.36666667,.32362524
JpHeian,800,34.764862,135.80638,300000,15.386432,4000000,.8888889,-.15563031
JpNara,800,34.764862,135.80638,380902,15.386432,5800000,.8888889,-.15563031
JpAsuka,800,34.764862,135.80638,100000,15.386432,2000000,.77777779,-.15563031
JpKofun,800,34.764862,135.80638,100000,15.386432,1750000,.56666666,.25440368
JpHeian,1100,34.764862,135.80638,300000,15.410034,5500000,.8888889,-.15563031
JpSengk,1600,34.764862,135.80638,15000,15.415077,17000000,.8888889,-.15563031
JpAshik,1600,34.764862,135.80638,295000,15.415077,17000000,1,-.15563031
JpAzMom,1600,34.764862,135.80638,295000,15.415077,22000000,1,-.15563031
JpTokgw,1600,34.764862,135.80638,295000,15.415077,22000000,1,-.15563031
ItPapRn,1400,41.631985,12.985787,44000,15.425199,600000,.8888889,-.24364473
ItPapHM,1400,41.631985,12.985787,44000,15.425199,300000,.8888889,-.24364473
FrAvign,1400,41.631985,12.985787,141150,15.425199,2180753,.77255774,-.038827546
ItLatBA,-1400,41.631985,12.985787,1655,15.428672,14623,.033333331,-.53462869
JpKemmu,1400,34.764862,135.80638,295000,15.435394,975000,.8888889,-.15563031
JpKamak,1400,34.764862,135.80638,295000,15.435394,5700000,.8888889,-.15563031
JpAshik,1400,34.764862,135.80638,295000,15.435394,12500000,1,-.15563031
ItPapRn,1600,41.631985,12.985787,44000,15.458727,1600000,.8888889,-.24364473
ItPapM1,1600,41.631985,12.985787,44000,15.458727,1600000,1,-.24364473
ItPapRn,1500,41.631985,12.985787,44000,15.466434,1600000,.8888889,-.24364473
JpHeian,1000,34.764862,135.80638,300000,15.470838,4500000,.8888889,-.15563031
ItLatCA,-2700,41.631985,12.985787,12203,15.482292,32829,.033333331,-.535523
ItPapM2,1800,41.631985,12.985787,44000,15.500639,2300000,1,-.24364473
ItLatBA,-1200,41.631985,12.985787,2422,15.506862,20414,.033333331,-.5371049
ItRomPr,300,38.287216,33.17897,5000000,15.52905,55000000,1,.5574702
TrRomDm,300,38.287216,33.17897,4000000,15.52905,40000000,1,.5574702
ItLatBA,-1100,41.631985,12.985787,2531,15.529248,21104,.033333331,-.53727132
ItLatBA,-1000,41.631985,12.985787,2475,15.529248,18489,.033333331,-.53675056
ItLatIA,-1000,41.631985,12.985787,26718,15.529248,83149,.15555556,-.39930809
ItRomWe,400,41.631985,12.985787,2000000,15.532793,7925450,.8888889,-.24364473
TrRomDm,400,38.287216,33.17897,4000000,15.532793,40000000,1,.6364994
JpSengk,1500,34.764862,135.80638,15000,15.579095,17000000,.8888889,-.15563031
JpAshik,1500,34.764862,135.80638,295000,15.579095,17000000,1,-.15563031
JpAzMom,1500,34.764862,135.80638,295000,15.579095,17000000,1,-.15563031
JpTokgw,1900,34.764862,135.80638,295000,15.585124,32000000,1,-.15563031
ItRomPr,200,38.287216,33.17897,5000000,15.586141,55000000,1,.5574702
ItPapM2,1900,41.631985,12.985787,44000,15.638466,2300000,1,-.24364473
CnYngsh,-4800,34.726803,113.45479,935,16.910822,10000,.17777778,.090230562
CnYngsh,-5000,34.726803,113.45479,928,16.94099,10000,.17777778,.08995831
CnYngsh,-4300,34.726803,113.45479,955,16.956154,10000,.17777778,.091079041
CnYngsh,-4900,34.726803,113.45479,932,16.961138,10000,.17777778,.090018138
CnYngsh,-4200,34.726803,113.45479,959,17.073679,10000,.17777778,.091300569
CnYngsh,-4400,34.726803,113.45479,951,17.092335,10000,.17777778,.090882167
CnYngsh,-3200,34.726803,113.45479,1028,17.093016,10000,.17777778,.098900139
CnYngsh,-4700,34.726803,113.45479,939,17.166075,10000,.17777778,.090392724
CnYngsh,-4500,34.726803,113.45479,947,17.166548,10000,.17777778,.090695575
CnYngsh,-4600,34.726803,113.45479,943,17.187046,10000,.17777778,.090542026
CnYngsh,-4100,34.726803,113.45479,963,17.19313,10000,.17777778,.091503076
CnYngsh,-3800,34.726803,113.45479,975,17.193716,10000,.17777778,.091990024
CnYngsh,-3500,34.726803,113.45479,1015,17.21468,10000,.17777778,.092073143
CnYngsh,-3100,34.726803,113.45479,1032,17.226889,10000,.17777778,.099020891
CnYngsh,-3600,34.726803,113.45479,983,17.268507,10000,.17777778,.09225972
CnYngsh,-3700,34.726803,113.45479,979,17.269146,10000,.17777778,.092132285
CnYngsh,-3300,34.726803,113.45479,1024,17.276974,10000,.17777778,.092366971
CnYngsh,-4000,34.726803,113.45479,967,17.277979,10000,.17777778,.091670185
CnYngsh,-3400,34.726803,113.45479,1019,17.292984,10000,.17777778,.092228249
CnYngsh,-3900,34.726803,113.45479,971,17.313087,10000,.17777778,.09182927
CnLngsh,-2300,34.726803,113.45479,1500,17.374971,18025,.45555556,.013904043
CnLngsh,-2100,34.726803,113.45479,1500,17.413412,18935,.45555556,.012426722
CnLngsh,-3000,34.726803,113.45479,1500,17.429539,13495,.45555556,.021844599
CnYngsh,-3000,34.726803,113.45479,1533,17.429539,10000,.17777778,.087254979
CnLngsh,-2400,34.726803,113.45479,1500,17.468048,17503,.45555556,.014786328
CnLngsh,-2900,34.726803,113.45479,1500,17.480453,14446,.45555556,.02046863
CnLngsh,-2200,34.726803,113.45479,1500,17.493158,18474,.45555556,.013164692
CnLngsh,-2500,34.726803,113.45479,1500,17.516792,16853,.45555556,.015913796
CnLngsh,-2800,34.726803,113.45479,1500,17.582258,15014,.45555556,.019291008
CnErlig,-1600,34.726803,113.45479,350000,17.598335,2000000,.44444445,-.1759053
CnErlit,-1600,34.726803,113.45479,10000,17.598335,215438,.22222222,-.087524258
CnWHan,0,34.726803,113.45479,4917000,17.605299,57600000,.8888889,-.12709486
CnErJin,0,34.726803,113.45479,946818,17.605299,16163863,.8888889,.24783058
CnLngsh,-2700,34.726803,113.45479,1500,17.605911,15602,.45555556,.018158797
CnErlig,-1500,34.726803,113.45479,350000,17.613169,2000000,.44444445,-.1759053
CnErlig,-1300,34.726803,113.45479,350000,17.627409,2000000,.44444445,-.1759053
CnChuSA,-500,34.726803,113.45479,200000,17.647898,3710471,.77777779,.38207424
CnQiSA,-500,34.726803,113.45479,80000,17.647898,1437997,.77777779,.39110702
CnZhgSA,-500,34.726803,113.45479,150230,17.647898,1820902,.77777779,.39939383
CnZhuSA,-500,34.726803,113.45479,151457,17.647898,1688255,.77777779,.40456131
CnJinSA,-500,34.726803,113.45479,160000,17.647898,2343282,.77777779,.43235508
CnErlig,-1400,34.726803,113.45479,350000,17.675871,2000000,.44444445,-.1759053
CnImQin,-100,34.726803,113.45479,2433000,17.678572,40000000,.8888889,-.314771
CnWHan,-100,34.726803,113.45479,4567000,17.678572,45000000,.8888889,-.1056043
CnErJin,-100,34.726803,113.45479,764488,17.678572,16163863,.8888889,.254076
CnLngsh,-2600,34.726803,113.45479,1500,17.680635,16215,.45555556,.017034538
CnErlit,-1700,34.726803,113.45479,10000,17.68718,236015,.22222222,-.089213818
CnLngsh,-1900,34.726803,113.45479,1500,17.700043,19734,.45555556,.012486907
MnMongL,1700,34.726803,113.45479,2500000,17.730947,30000,.23333333,-.15563031
CnQingE,1700,34.726803,113.45479,13100000,17.730947,100000000,.89999998,-.15563031
CnMing,1700,34.726803,113.45479,3655000,17.730947,90000000,1,-.15563031
CnLngsh,-2000,34.726803,113.45479,1500,17.731478,18531,.45555556,.011780665
CnImQin,-200,34.726803,113.45479,2433000,17.745373,40000000,.8888889,-.314771
CnWHan,-200,34.726803,113.45479,2433000,17.745373,45000000,.8888889,-.13511027
CnErJin,-200,34.726803,113.45479,317869,17.745373,16163863,.8888889,.28275126
CnChuWS,-200,34.726803,113.45479,460000,17.745373,10660928,.66666669,.2880131
CnQiWS,-200,34.726803,113.45479,70000,17.745373,3192866,.66666669,.31647077
CnWeiWS,-200,34.726803,113.45479,90000,17.745373,5359435,.66666669,.38039562
CnHanWS,-200,34.726803,113.45479,105928,17.745373,4176098,.66666669,.39485088
CnZhuWS,-200,34.726803,113.45479,103943,17.745373,4219890,.66666669,.39521024
CnErlit,-1800,34.726803,113.45479,10000,17.746666,236745,.22222222,-.089270554
CnQingE,1800,34.726803,113.45479,13100000,17.757547,100000000,.89999998,-.15563031
CnQingL,1800,34.726803,113.45479,11300000,17.757547,295000000,.89999998,-.15563031
CnImQin,-300,34.726803,113.45479,816862,17.800255,6695874,.8888889,-.314771
CnChuWS,-300,34.726803,113.45479,460000,17.800255,13104710,.66666669,.28647938
CnErJin,-300,34.726803,113.45479,335685,17.800255,16163863,.8888889,.28820795
CnQiWS,-300,34.726803,113.45479,70000,17.800255,3453073,.66666669,.31598786
CnWeiWS,-300,34.726803,113.45479,90000,17.800255,5537701,.66666669,.37970406
CnZhgWS,-300,34.726803,113.45479,113568,17.800255,4405209,.66666669,.3926833
CnHanWS,-300,34.726803,113.45479,111135,17.800255,4402987,.66666669,.39322338
CnZhuWS,-300,34.726803,113.45479,102899,17.800255,4703473,.66666669,.39444056
CnNWei,500,34.726803,113.45479,1773000,17.813511,32000000,.77777779,-.15563031
CnShang,-1200,34.726803,113.45479,1000000,17.819201,5000000,.55555558,-.64803034
CnErlig,-1200,34.726803,113.45479,350000,17.819201,2000000,.44444445,-.1759053
CnChuSA,-600,34.726803,113.45479,370000,17.824736,4049595,.77777779,.36890173
CnQiSA,-600,34.726803,113.45479,80000,17.824736,1204266,.77777779,.39290959
CnZhgSA,-600,34.726803,113.45479,160273,17.824736,1386235,.77777779,.40286264
CnZhuSA,-600,34.726803,113.45479,155895,17.824736,1183410,.77777779,.40968701
CnJinSA,-600,34.726803,113.45479,160000,17.824736,1663282,.77777779,.43604609
CnWZhou,-800,34.726803,113.45479,850000,17.838423,13500000,.66666669,.037489366
CnNWei,600,34.726803,113.45479,1773000,17.847822,32000000,.77777779,-.15563031
CnSui,600,34.726803,113.45479,3000000,17.847822,46000000,.78888887,-.15563031
CnWWei,600,34.726803,113.45479,216443,17.847822,602572,.66666669,.24148616
CnNZhou,600,34.726803,113.45479,208508,17.847822,601859,.66666669,.24159606
CnNQi,600,34.726803,113.45479,212438,17.847822,602216,.66666669,.24350977
CnWZhou,-700,34.726803,113.45479,850000,17.875425,13500000,.66666669,.037489366
CnQiSA,-700,34.726803,113.45479,80000,17.875425,895615,.77777779,.39562008
CnZhgSA,-700,34.726803,113.45479,157644,17.875425,1429012,.77777779,.40324497
CnZhuSA,-700,34.726803,113.45479,169363,17.875425,1031759,.77777779,.41092575
CnChuSA,-700,34.726803,113.45479,50000,17.875425,785930,.77777779,.41565913
CnJinSA,-700,34.726803,113.45479,160000,17.875425,1230296,.77777779,.43791544
MnMongL,1600,34.726803,113.45479,2500000,17.891663,30000,.23333333,-.15563031
CnMing,1600,34.726803,113.45479,3655000,17.891663,90000000,1,-.15563031
CnSui,700,34.726803,113.45479,3000000,17.915318,46000000,.78888887,-.15563031
CnWZhou,-900,34.726803,113.45479,850000,17.940571,9000000,.66666669,.045447581
CnYuan,1300,34.726803,113.45479,24000000,17.941271,60491000,.8888889,-.15563031
CnLrJin,1300,34.726803,113.45479,3600000,17.941271,45000000,.77777779,-.15563031
CnSSong,1300,34.726803,113.45479,1231173,17.941271,22897141,1,.23664719
CnWHan,100,34.726803,113.45479,4917000,17.952093,57600000,.8888889,-.12709486
CnErJin,100,34.726803,113.45479,889339,17.952093,16163863,.8888889,.23956172
CnEHan,100,34.726803,113.45479,6500000,17.952093,45854394,1,.32878903
CnTangL,800,34.726803,113.45479,3243000,17.964708,40000000,.89999998,-.15563031
CnChuWS,-400,34.726803,113.45479,460000,17.976454,16159282,.66666669,.28421113
CnQiWS,-400,34.726803,113.45479,70000,17.976454,3692622,.66666669,.31452173
CnWeiWS,-400,34.726803,113.45479,90000,17.976454,5195540,.66666669,.37750313
CnChuSA,-400,34.726803,113.45479,200000,17.976454,4712226,.77777779,.37992895
CnQiSA,-400,34.726803,113.45479,80000,17.976454,3218293,.77777779,.3818005
CnZhgSA,-400,34.726803,113.45479,98763,17.976454,4644637,.77777779,.39231819
CnZhgWS,-400,34.726803,113.45479,80834,17.976454,7028973,.66666669,.39376044
CnZhuWS,-400,34.726803,113.45479,73434,17.976454,6360363,.66666669,.39690682
CnHanWS,-400,34.726803,113.45479,66939,17.976454,5575348,.66666669,.40061292
CnZhuSA,-400,34.726803,113.45479,91721,17.976454,3398383,.77777779,.4068065
CnJinSA,-400,34.726803,113.45479,160000,17.976454,4326095,.77777779,.42732698
CnNSong,1100,34.726803,113.45479,2367000,17.976633,60000000,1,-.15563031
CnShang,-1000,34.726803,113.45479,1000000,17.978703,5000000,.55555558,-.64803034
CnWZhou,-1000,34.726803,113.45479,850000,17.978703,5000000,.66666669,.057410318
Cn5Dyna,1000,34.726803,113.45479,538501,17.983204,612557,.8888889,-.15563031
CnTangL,1000,34.726803,113.45479,1500000,17.983204,60000000,.89999998,-.15563031
CnNSong,1000,34.726803,113.45479,3033000,17.983204,60000000,1,-.15563031
CnShang,-1100,34.726803,113.45479,1000000,17.985271,5000000,.55555558,-.64803034
CnWZhou,-1100,34.726803,113.45479,850000,17.985271,2837187,.66666669,.05122117
CnLrJin,1200,34.726803,113.45479,3600000,17.9863,45000000,.77777779,-.15563031
CnNSong,1200,34.726803,113.45479,2367000,17.995968,60000000,1,-.15563031
CnSSong,1200,34.726803,113.45479,943120,18.005634,16910840,1,.19441791
CnTangL,900,34.726803,113.45479,1500000,18.008345,60000000,.89999998,-.15563031
CnErJin,200,34.726803,113.45479,1354154,18.020634,16163863,.8888889,.23274601
CnEHan,200,34.726803,113.45479,2500000,18.020634,48000000,1,.25528631
CnErJin,300,34.726803,113.45479,4500000,18.029736,16163863,.8888889,.23505871
CnEHan,300,34.726803,113.45479,2500000,18.029736,48000000,1,.25528631
EasternJin,300,34.726803,113.45479,159394,18.029736,527693,.66666669,.27066243
CnShu3,300,34.726803,113.45479,182241,18.029736,647822,.66666669,.48912176
CnWu3,300,34.726803,113.45479,178990,18.029736,647983,.66666669,.4913556
CnWei3,300,34.726803,113.45479,309634,18.029736,2545430,.66666669,.54011285
CnNWei,400,34.726803,113.45479,500000,18.044127,7759078,.77777779,-.15563031
CnErJin,400,34.726803,113.45479,4500000,18.044127,16163863,.8888889,.23505871
MnMongL,1400,34.726803,113.45479,2500000,18.144527,8574591,.23333333,-.16797973
CnYuan,1400,34.726803,113.45479,24000000,18.144527,60491000,.8888889,-.15563031
CnMing,1400,34.726803,113.45479,3900000,18.144527,60545800,1,-.15563031
MnMongL,1500,34.726803,113.45479,2500000,18.204288,9424715,.23333333,-.1693977
CnMing,1500,34.726803,113.45479,3900000,18.204288,50908700,1,-.15563031
MxAlb1E,-500,16.995104,-96.738556,1300,18.927862,8000,0,-.1359677
MxRosar,-500,16.995104,-96.738556,50,18.927862,1000,.033333331,.044875313
MxTieLa,-1300,16.995104,-96.738556,115,19.000753,71,.13333334,-.098357193
MxTieLa,-1200,16.995104,-96.738556,115,19.077101,71,.13333334,-.098795868
MxSanGu,-700,16.995104,-96.738556,8958,19.088181,150564,.022222223,-.51037824
MxRosar,-700,16.995104,-96.738556,50,19.088181,1000,.033333331,.0052228798
MxTieLa,-1400,16.995104,-96.738556,115,19.097618,71,.13333334,-.097907148
MxAlb3B,700,16.995104,-96.738556,24837,19.099073,7245,.044444446,-.24427511
MxAlb3A,400,16.995104,-96.738556,3000,19.110516,41376,.23333333,.09579353
MxAlb3B,500,16.995104,-96.738556,25043,19.117439,7245,.044444446,-.24699225
MxAlb3A,500,16.995104,-96.738556,3000,19.117439,40509,.23333333,.095897481
MxAlb2,0,16.995104,-96.738556,20000,19.122017,34000,.33333334,.11643355
MxRosar,-600,16.995104,-96.738556,50,19.131016,1000,.033333331,.0059447261
MxAlb1E,-200,16.995104,-96.738556,1300,19.13225,8000,0,-.13850869
MxAlb1L,-200,16.995104,-96.738556,5000,19.13225,50000,.33333334,.20647918
MxAlb2,-100,16.995104,-96.738556,20000,19.146112,34000,.33333334,.11643355
MxAlb1L,-100,16.995104,-96.738556,5000,19.146112,50000,.33333334,.20647918
MxSanGu,-1000,16.995104,-96.738556,9816,19.147114,145592,.022222223,-.51141584
MxAlb3B,800,16.995104,-96.738556,24588,19.155769,7245,.044444446,-.24428402
MxAlb1E,-400,16.995104,-96.738556,1300,19.164999,8000,0,-.13850869
MxSanGu,-800,16.995104,-96.738556,9607,19.173889,143274,.022222223,-.51078981
MxAlb2,100,16.995104,-96.738556,20000,19.186855,34000,.33333334,.11643355
MxSanGu,-1100,16.995104,-96.738556,9795,19.192404,147501,.022222223,-.511585
MxTieLa,-1100,16.995104,-96.738556,116,19.192404,71,.13333334,-.099245474
MxSanGu,-900,16.995104,-96.738556,9711,19.201702,144426,.022222223,-.51110351
MxAlb5,1200,16.995104,-96.738556,23856,19.231394,8127,.044444446,.097522944
MxAlbLP,1200,16.995104,-96.738556,23902,19.231394,8127,.044444446,.097533099
MxAlb3A,300,16.995104,-96.738556,3000,19.259834,40766,.23333333,.095866434
MxAlb3B,600,16.995104,-96.738556,27023,19.265121,7245,.044444446,-.24701488
MxAlb1E,-300,16.995104,-96.738556,1300,19.296793,8000,0,-.13850869
MxAlb1L,-300,16.995104,-96.738556,5000,19.296793,50000,.33333334,.20647918
MxAlb3A,200,16.995104,-96.738556,3000,19.31027,41482,.23333333,.095780894
MxAlb2,200,16.995104,-96.738556,20000,19.31027,34000,.33333334,.11643355
