"Polity-century","NGA","UTM_zone","Latitude","Longitude","CoordinateSystem","Original_culture_name","Period_start","Period_end","Infrastructure","Infrastructure2","MinInfra","InfraID","Polity_population","LnPopulation","Polity_territory","Population_of_the_largest_settlement","Administrative_levels","AdminID","Military_levels","Religious_levels","Settlement_hierarchy","SettleID","Largest_communication_distance","Occupational_complexity","Professional_lawyers","Professional_military_officers","Professional_priesthood","Professional_soldiers","Bureaucracy_examination_system","Bureaucracy_merit_promotion","Bureaucracy_source_of_support","Fulltime_bureaucrats","Courts","Formal_legal_code","Judges","Bridges","Burial_site","Canals","Ceremonial_site","Communal_buildings","Drinking_water_supply_systems","Enclosures","Entertainment_buildings","Food_storage_sites","StorageProb","Irrigation_systems","Knowledge/information_buildings","Markets","Mines_or_quarries","Monumental_building_cost","Monumental_building_extent","Monumental_building_height","Ports","Roads","Special_purpose_house","Special_purpose_sites","Specialized_government_buildings","Symbolic_buildings","Trading_emporia","Utilitarian_public_buildings","Other_polity-owned_site","Calendar","Fiction","Geometrical_measurements","History","Lists_tables_and_classifications","Measurement_of_area","Measurement_of_time","Measurement_of_length","Measurement_of_volume","Measurement_of_weight","Mnemonic_devices","Nonphonetic_writing","Phonetic_alphabetic_writing","Philosophy","Practical_literature","Religious_literature","Sacred_texts","Scientific_literature","Script","Nonwritten_records","Written_records","Articles","Debt_and_credit_structures","Foreign_coins","Indigenous_coins","Paper_currency","Precious_metals","Store_of_wealth","WealthID","Tokens","Fastest_individual_communication","General_postal_service","Postal_stations","Couriers","Peak_date","Region","Region2","Capital","Degree_of_centralization","Language","Linguistic_family","Preceding_(quasi)polity","Relationship_to_preceding_(quasi)polity","Succeeding_(quasi)polity","Supracultural_entity","Scale_of_supracultural_interaction","Suprapolity_relations","High_gods_(creator_gods)","Supernatural_enforcement_of_fairness","Fairness","Supernatural_enforcement_of_human_reciprocity","Reciprocity","Supernatural_enforcement_of_ingroup_loyalty","Loyalty","SupNatKinAug","KinAugComp1","Name_of_official_cult","Largest_scale_ritual_name","Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience","Largest_scale_ritual_frequency_for_ritual_specialist","Largest_scale_ritual_frequency_per_participant","Most_dysphoric_ritual_name","Most_dysphoric_ritual_frequency_for_audience","Most_dysphoric_ritual_frequency_for_ritual_specialist","Most_dysphoric_ritual_frequency_per_participant","Most_euphoric_ritual_name","Most_euphoric_ritual_frequency_for_audience","Most_euphoric_ritual_frequency_for_ritual_specialist","Most_euphoric_ritual_frequency_per_participant","Most_frequent_ritual_name","Most_frequent_ritual_frequency_for_audience","Most_frequent_ritual_frequency_for_ritual_specialist","Most_frequent_ritual_frequency_per_participant","Most_widespread_ritual_name","Most_widespread_ritual_frequency_for_audience","Most_widespread_ritual_frequency_for_ritual_specialist","Most_widespread_ritual_frequency_per_participant","Name_of_other_significant_religious_or_ideological_systems","CC_PolPop","CC_PolTerr","CC_CapPop","CC_Hier","CC_Govt","CC_Infra","CC_Infra2","CC_Writing","CC_Texts","CC_Money","BasePolity","Percent_CCs_imputed","Percent_features_imputed","Percent_51_imputed","CC_PolPop_Regression_x0","CC_PolPop_Regression_x1","CC_PolPop_Regression_x2","CC_PolTerr_Regression_x0","CC_PolTerr_Regression_x1","CC_PolTerr_Regression_x2","CC_CapPop_Regression_x0","CC_CapPop_Regression_x1","CC_CapPop_Regression_x2","CC_Hier_Regression_x0","CC_Hier_Regression_x1","CC_Hier_Regression_x2","CC_Govt_Regression_x0","CC_Govt_Regression_x1","CC_Govt_Regression_x2","CC_Infra_Regression_x0","CC_Infra_Regression_x1","CC_Infra_Regression_x2","CC_Writing_Regression_x0","CC_Writing_Regression_x1","CC_Writing_Regression_x2","CC_Texts_Regression_x0","CC_Texts_Regression_x1","CC_Texts_Regression_x2","CC_Money_Regression_x0","CC_Money_Regression_x1","CC_Money_Regression_x2","PC1","PC2"
"TrKarmd+1400","['Konya Plain']","['36S']",38.287217,33.17897,"WGS84","Karamanids",1400,1500,10.09471116,101.9031934,4.09471116,"High",2314630,14.65476041,85128,16007,3.626358709,4,3.197170938,1.676064998,3.212624157,3,11417.13639,0.662942711,0.304281602,0.686042503,0.639232368,0.757593385,0.189740288,0.301895763,"land",0.789350667,0.70521637,0.801445933,0.737802721,0.727907503,0.910559132,0.777005903,0.929767367,0.921958746,0.492809596,0.809574556,0.490349056,0.919010991,1,0.93926769,0.779882452,0.908487169,0.934322516,3306,12368.94427,39.19174579,0.933416646,0.776181009,0.952873625,0.99279637,0.803514921,0.923722445,0.73157172,0.874742712,1,0.704560483,0.653123743,0.856736171,0.930441419,0.771843913,0.869062908,1.002453566,0.900704219,0.945786278,0.930438275,0.842445429,0.219966372,0.540819992,0.761461379,0.741777838,0.821706316,0.767390027,0.852473752,0.8,0.960914787,0.66341055,0.950027578,0.780988509,0.8,0.602630819,0.09897842,0.785321238,1,1,0.742659257,12.51050118,0.095861822,0.465155471,0.703609548,,"['Southwest Asia']",10,,"unitary state",,"Indo-European",,"feudal subordinates",,,11000000,"nominal allegiance","moralizing",0.91775054,0.91775054,0.972945639,0.972945639,0.404251245,0.404251245,2.294947424,0.559331333,,"hajj","yearly","yearly","once in a lifetime",,"yearly","yearly","once in a lifetime","Id al Fitr","not applicable","yearly","yearly","salat al jum a","not applicable","weekly","weekly","salat al jum a","not applicable","weekly","weekly",,6.364481516,4.930070125,4.204311612,3.299090622,0.438186798,0.727604692,0.529408587820415,3.866761608,0.801198622,4.049921224,"TrKarmd",1,0.891891892,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4.052207761,0,,22.96074605,0,1.505403113,0.380725061
"IrFars+1200","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Fars",1200,1300,10.1034248,102.0791927,4.1034248,"High",2336020,14.66395918,199448,44094,3.730320795,4,3.993190744,2.585383058,3.309637304,3,13796.45635,0.660166452,0.444143731,0.737682434,0.683864249,0.788927236,0.271357245,0.407948652,"state salary",0.844309085,0.764257422,0.778687309,0.697607639,0.695916019,0.906580472,0.861933932,0.914641309,0.903913572,0.634663846,0.710682478,0.484968126,0.920798401,1,0.982133092,0.791839293,0.845367227,0.93379545,3306,19757.97383,36.28692895,0.898981048,0.794029895,0.921257518,1.009845962,0.847668555,0.893581065,0.692851686,0.878324586,1,0.704696755,0.643270957,0.81375514,0.924034638,0.751989513,0.888469528,0.975703752,0.872621892,0.942978425,0.911925324,0.795929691,0.224987657,0.531545972,0.74616298,0.663253275,0.835545873,0.727840614,0.845028772,0.8,0.979011761,0.679972602,0.973373804,0.770438335,0.684900617,0.469484059,0.102741892,0.8,1,1,0.568123693,16.4676796,0.18476571,0.571608685,0.80159963,,"['Southwest Asia']",10,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.91333815,0.91333815,0.929674964,0.929674964,0.224286637,0.224286637,2.067299751,0.048030797,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","weekly",,6.368476524,5.299829757,4.644384135,3.857768345,0.550522257,0.849087475,0.720949540201876,3.874427237,0.870687527,3.964312444,"IrFars",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.147462515,0,,0.861010216,0,2.068924055,-0.049594029
"IqUrIII-2000","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Ur",-2000,-1900,10.87483764,118.2620937,4.87483764,"High",175000,12.07254125,68067,3492,4,4,6,4,4,4,9371.667175,0.904656629,0.290514614,0.94031193,1.00335746,1,-0.187744031,1,"governed population",1,0.619331219,1,0.601130825,0.938663831,1,1,0.816020661,1,0.605275565,0.786416659,0.555360573,0.920962701,1,1,1,0.95557642,0.978920538,38,625,11,0.55200802,1,1,1.006105401,0.953664755,1,0.553961914,1,1,1,1.052958281,0.919388842,1,1,1,1,1,1,1,0.634182146,0.449977337,0.422719391,0.843316471,1,1,0.628923448,0.945938228,1,1,0.8,1.026567806,0.504123588,0,0,0,0.8,1,1,0.692608658,12.92195163,0.13732149,1,1,-2067,"['Southwest Asia']",10,"Ur","unitary state","Akkadian","Semitic","Gutian Dynasty","elite migration","Isin",,9000000,"alliance","inactive",0.934118013,0.934118013,1.017228301,1,0.600665525,0.600665525,2.534783538,1.076038288,,"Akitu","not applicable","seasonally","seasonally",,"not applicable","yearly","yearly","The Sacred Marriage rite","not applicable","yearly","yearly",,"not applicable","daily","daily","Tummal Festival","yearly","yearly","yearly",,5.243038049,4.832939378,3.543124605,4.5,0.363636364,0.333333333,0.111111110888889,4,0.555555556,3,"IqUrIII",0.222222222,0.504504505,0.490196078,54.98371474,0,0,,0,0,,0,0,118.1666667,0,0,18.75454545,0,0,24.72222222,0,0,104,0,0,13.44444444,1.350067879,0.111111111,163,6.037429003,0.75,0.886717924,-0.24855388
"SaRashd+700","['Sogdiana', 'Susiana', 'Upper Egypt', 'Yemeni Coastal Plain']","['42S', '39R', '36R', '38P']",39.874773,65.378061,"WGS84","Islamic Caliphate",700,800,10.10337458,102.0781779,4.10337458,"High",2383481,14.68407258,201434,43096,3.738266614,4,3.997141582,2.591893228,3.313892237,3,13840.02072,0.660239919,0.444036775,0.738089185,0.683712949,0.788647627,0.270544946,0.407946643,"state salary",0.844043656,0.763964399,0.778525853,0.697731608,0.695843784,0.906909812,0.861210623,0.913816272,0.90384078,0.634211121,0.710875818,0.484803719,0.921231604,1,0.982272309,0.79197333,0.845420261,0.933909855,3306,19717.18457,36.26002361,0.899301464,0.793894858,0.921160934,1.009719816,0.84709222,0.893268086,0.693442203,0.87842384,1,0.704797298,0.643949723,0.813888014,0.924636869,0.752591917,0.888511013,0.975607999,0.872967431,0.943056058,0.911759826,0.795689952,0.225347217,0.531030635,0.746364063,0.663908901,0.835768441,0.728115611,0.845343101,0.8,0.979133751,0.680721857,0.973400816,0.770542479,0.683999348,0.469615096,0.102684963,0.8,1,1,0.568641289,16.47759636,0.184792094,0.570660307,0.801395886,,"['Central Eurasia', 'Southwest Asia', 'Africa']",2,"Medina","unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.913434312,0.913434312,0.929963879,0.929963879,0.224058849,0.224058849,2.06745704,0.048647924,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","weekly",,6.377211674,5.304131806,4.634440334,3.867007874,0.549665179,0.848184686,0.719417261564919,3.880008481,0.8726542,3.961990203,"SaRashd",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.110855224,0,,0.621466129,0,2.076085491,-0.053171446
"IrFars+1300","['Susiana']","['39R']",31.361706,48.732085,"WGS84","Fars",1300,1400,10.1072978,102.1574688,4.1072978,"High",2381287,14.68315166,204731,42033,3.733869876,4,3.984612636,2.58172877,3.308738069,3,13779.59687,0.659746711,0.443172353,0.737817096,0.683656964,0.788196057,0.269584621,0.407061823,"state salary",0.843808233,0.763582661,0.778442551,0.696825869,0.696193407,0.906977251,0.862414796,0.913653948,0.904058099,0.636748551,0.711170836,0.485481749,0.921491133,1,0.982137782,0.791897728,0.845622583,0.934022933,3306,19672.32006,36.19507468,0.899596107,0.793814272,0.921100702,1.009629627,0.847067891,0.893992256,0.695045713,0.878024131,1,0.704539098,0.64407045,0.814200291,0.924609475,0.752353152,0.887903143,0.975626905,0.87309804,0.943041148,0.911694373,0.796259123,0.225633561,0.531349652,0.746013295,0.664100511,0.835912385,0.728236514,0.845253894,0.8,0.979342611,0.680953945,0.973562021,0.770518532,0.684143202,0.468324362,0.102219997,0.8,1,1,0.56716116,16.44941716,0.184316609,0.571607068,0.802194501,,"['Southwest Asia']",10,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.913274459,0.913274459,0.929797204,0.929797204,0.224113319,0.224113319,2.067184982,0.047938807,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","weekly",,6.376811808,5.311183379,4.623593276,3.857799148,0.549023541,0.851132788,0.724427022808653,3.883173734,0.870154272,3.959615241,"IrFars",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.10298945,0,,0.713372464,0,2.070373745,-0.050866654
"InMarat+1800","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Maratha",1800,1900,10.11623448,102.3382001,4.11623448,"High",2324425,14.65898325,209692,41510,3.717626681,4,3.958842901,2.556423606,3.294659419,3,13585.79531,0.658764603,0.441880561,0.736969392,0.683687754,0.7876593,0.26905037,0.406068843,"state salary",0.843813574,0.763354181,0.77852953,0.695189241,0.696938308,0.906966006,0.866215483,0.914501743,0.904710137,0.642700032,0.711213089,0.487192895,0.92176525,1,0.982072018,0.79156325,0.846113556,0.934192492,3306,19717.11741,36.14517656,0.89976825,0.794006832,0.921077795,1.009727943,0.847337283,0.895804781,0.697418543,0.877230929,1,0.704148795,0.64357188,0.814873236,0.923894876,0.751024636,0.886852007,0.975786981,0.872985388,0.942968598,0.911688341,0.797570299,0.225370635,0.53305509,0.74527715,0.663786739,0.835997446,0.728323807,0.844882496,0.8,0.979780263,0.6809951,0.973691976,0.770306361,0.685697391,0.466297946,0.101585116,0.8,1,1,0.563390746,16.3965171,0.183406924,0.574956096,0.804682537,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.912848131,0.912848131,0.929183336,0.929183336,0.224237329,0.224237329,2.066268796,0.045475217,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","monthly",,6.36631546,5.321582845,4.61814855,3.830894215,0.549246519,0.85969002,0.739066930487601,3.886167622,0.864017331,3.960125719,"InMarat",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.126158661,0,,1.172536944,0,2.05643089,-0.041995441
"InMysBI+1800","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Mysore British India",1800,1900,10.11623448,102.3382001,4.11623448,"High",2324425,14.65898325,209692,41510,3.717626681,4,3.958842901,2.556423606,3.294659419,3,13585.79531,0.658764603,0.441880561,0.736969392,0.683687754,0.7876593,0.26905037,0.406068843,"state salary",0.843813574,0.763354181,0.77852953,0.695189241,0.696938308,0.906966006,0.866215483,0.914501743,0.904710137,0.642700032,0.711213089,0.487192895,0.92176525,1,0.982072018,0.79156325,0.846113556,0.934192492,3306,19717.11741,36.14517656,0.89976825,0.794006832,0.921077795,1.009727943,0.847337283,0.895804781,0.697418543,0.877230929,1,0.704148795,0.64357188,0.814873236,0.923894876,0.751024636,0.886852007,0.975786981,0.872985388,0.942968598,0.911688341,0.797570299,0.225370635,0.53305509,0.74527715,0.663786739,0.835997446,0.728323807,0.844882496,0.8,0.979780263,0.6809951,0.973691976,0.770306361,0.685697391,0.466297946,0.101585116,0.8,1,1,0.563390746,16.3965171,0.183406924,0.574956096,0.804682537,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.912848131,0.912848131,0.929183336,0.929183336,0.224237329,0.224237329,2.066268796,0.045475217,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","monthly",,6.36631546,5.321582845,4.61814855,3.830894215,0.549246519,0.85969002,0.739066930487601,3.886167622,0.864017331,3.960125719,"InMysBI",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.126158661,0,,1.172536944,0,2.05643089,-0.041995441
"InMyso+1800","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Mysore Kingdom",1800,1900,10.11623448,102.3382001,4.11623448,"High",2324425,14.65898325,209692,41510,3.717626681,4,3.958842901,2.556423606,3.294659419,3,13585.79531,0.658764603,0.441880561,0.736969392,0.683687754,0.7876593,0.26905037,0.406068843,"state salary",0.843813574,0.763354181,0.77852953,0.695189241,0.696938308,0.906966006,0.866215483,0.914501743,0.904710137,0.642700032,0.711213089,0.487192895,0.92176525,1,0.982072018,0.79156325,0.846113556,0.934192492,3306,19717.11741,36.14517656,0.89976825,0.794006832,0.921077795,1.009727943,0.847337283,0.895804781,0.697418543,0.877230929,1,0.704148795,0.64357188,0.814873236,0.923894876,0.751024636,0.886852007,0.975786981,0.872985388,0.942968598,0.911688341,0.797570299,0.225370635,0.53305509,0.74527715,0.663786739,0.835997446,0.728323807,0.844882496,0.8,0.979780263,0.6809951,0.973691976,0.770306361,0.685697391,0.466297946,0.101585116,0.8,1,1,0.563390746,16.3965171,0.183406924,0.574956096,0.804682537,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.912848131,0.912848131,0.929183336,0.929183336,0.224237329,0.224237329,2.066268796,0.045475217,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","monthly",,6.36631546,5.321582845,4.61814855,3.830894215,0.549246519,0.85969002,0.739066930487601,3.886167622,0.864017331,3.960125719,"InMyso",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.126158661,0,,1.172536944,0,2.05643089,-0.041995441
"InNizam+1800","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Nizam",1800,1900,10.11623448,102.3382001,4.11623448,"High",2324425,14.65898325,209692,41510,3.717626681,4,3.958842901,2.556423606,3.294659419,3,13585.79531,0.658764603,0.441880561,0.736969392,0.683687754,0.7876593,0.26905037,0.406068843,"state salary",0.843813574,0.763354181,0.77852953,0.695189241,0.696938308,0.906966006,0.866215483,0.914501743,0.904710137,0.642700032,0.711213089,0.487192895,0.92176525,1,0.982072018,0.79156325,0.846113556,0.934192492,3306,19717.11741,36.14517656,0.89976825,0.794006832,0.921077795,1.009727943,0.847337283,0.895804781,0.697418543,0.877230929,1,0.704148795,0.64357188,0.814873236,0.923894876,0.751024636,0.886852007,0.975786981,0.872985388,0.942968598,0.911688341,0.797570299,0.225370635,0.53305509,0.74527715,0.663786739,0.835997446,0.728323807,0.844882496,0.8,0.979780263,0.6809951,0.973691976,0.770306361,0.685697391,0.466297946,0.101585116,0.8,1,1,0.563390746,16.3965171,0.183406924,0.574956096,0.804682537,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.912848131,0.912848131,0.929183336,0.929183336,0.224237329,0.224237329,2.066268796,0.045475217,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","monthly",,6.36631546,5.321582845,4.61814855,3.830894215,0.549246519,0.85969002,0.739066930487601,3.886167622,0.864017331,3.960125719,"InNizam",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.126158661,0,,1.172536944,0,2.05643089,-0.041995441
"FrGalli+300","['Paris Basin']","['31U']",48.817627,2.329312,"WGS84","Gallic Empire",300,400,10.10830065,102.177742,4.10830065,"High",2425243,14.70144228,207380,40983,3.739936302,4,3.985511159,2.585523674,3.311474948,3,13791.47057,0.659719672,0.442914828,0.73823553,0.683509709,0.787869454,0.268686288,0.406942295,"state salary",0.843522389,0.763207962,0.77826599,0.696761301,0.696198953,0.907333249,0.862070777,0.912976858,0.904074075,0.637083599,0.711366044,0.485432045,0.92200668,1,0.98227329,0.791998661,0.845717643,0.934150428,3306,19625.68063,36.16432054,0.899889587,0.793741721,0.920983078,1.0095033,0.84653718,0.893927076,0.695917058,0.878022028,1,0.70458579,0.644683938,0.814401106,0.925137222,0.752797331,0.887826239,0.975556368,0.873442004,0.943103496,0.911515934,0.796117583,0.225988412,0.531004807,0.74609789,0.664728797,0.836176248,0.728509625,0.845484169,0.8,0.979521203,0.681712588,0.973607489,0.770519286,0.683238537,0.467758038,0.102040124,0.8,1,1,0.567198605,16.45115112,0.184223415,0.571091296,0.802175392,,"['Europe']",4,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.913336517,0.913336517,0.929991995,0.929991995,0.224019754,0.224019754,2.067348266,0.048472352,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","weekly",,6.384755183,5.3167672,4.612605464,3.864096519,0.548125072,0.851071745,0.724323115137345,3.889091596,0.871130537,3.95590909,"FrGalli",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.06744526,0,,0.513783096,0,2.075345319,-0.054670238
"InMarat+1900","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Maratha",1900,2000,10.12306745,102.4764946,4.12306745,"High",2278463,14.63901165,213324,42579,3.705893467,4,3.950242967,2.544530222,3.286912216,3,13413.97671,0.658364428,0.441786274,0.736809897,0.683776029,0.787689967,0.269886432,0.406893556,"state salary",0.844268657,0.763717247,0.778771488,0.694738698,0.697277974,0.907595448,0.87008521,0.915753006,0.905422751,0.647395819,0.710416566,0.488609043,0.92201766,1,0.982459512,0.791254691,0.846731285,0.934422952,3306,19928.00678,36.21536259,0.89971594,0.794601528,0.92106965,1.010073486,0.846909554,0.896803667,0.698239615,0.876970809,1,0.704337138,0.643151291,0.815651451,0.923265976,0.749718199,0.886631828,0.975894119,0.872815682,0.942970452,0.911607514,0.798365558,0.224097335,0.535469743,0.745263675,0.663421279,0.836067794,0.728656511,0.844945217,0.8,0.980346104,0.68172572,0.973490766,0.770036235,0.687407955,0.466306223,0.101679974,0.8,1,1,0.560114652,16.37004568,0.18299618,0.578222545,0.8073654,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.912624977,0.912624977,0.928741417,0.928741417,0.22356083,0.22356083,2.064927224,0.042293464,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","monthly",,6.357642032,5.32904006,4.629197459,3.815923902,0.550861406,0.868775481,0.754770836386781,3.892710296,0.862233313,3.966048035,"InMarat",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.146657107,0,,1.538162061,0,2.057618109,-0.035826747
"InMysBI+1900","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Mysore British India",1900,2000,10.12306745,102.4764946,4.12306745,"High",2278463,14.63901165,213324,42579,3.705893467,4,3.950242967,2.544530222,3.286912216,3,13413.97671,0.658364428,0.441786274,0.736809897,0.683776029,0.787689967,0.269886432,0.406893556,"state salary",0.844268657,0.763717247,0.778771488,0.694738698,0.697277974,0.907595448,0.87008521,0.915753006,0.905422751,0.647395819,0.710416566,0.488609043,0.92201766,1,0.982459512,0.791254691,0.846731285,0.934422952,3306,19928.00678,36.21536259,0.89971594,0.794601528,0.92106965,1.010073486,0.846909554,0.896803667,0.698239615,0.876970809,1,0.704337138,0.643151291,0.815651451,0.923265976,0.749718199,0.886631828,0.975894119,0.872815682,0.942970452,0.911607514,0.798365558,0.224097335,0.535469743,0.745263675,0.663421279,0.836067794,0.728656511,0.844945217,0.8,0.980346104,0.68172572,0.973490766,0.770036235,0.687407955,0.466306223,0.101679974,0.8,1,1,0.560114652,16.37004568,0.18299618,0.578222545,0.8073654,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.912624977,0.912624977,0.928741417,0.928741417,0.22356083,0.22356083,2.064927224,0.042293464,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","monthly",,6.357642032,5.32904006,4.629197459,3.815923902,0.550861406,0.868775481,0.754770836386781,3.892710296,0.862233313,3.966048035,"InMysBI",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.146657107,0,,1.538162061,0,2.057618109,-0.035826747
"InNizam+1900","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Nizam",1900,2000,10.12306745,102.4764946,4.12306745,"High",2278463,14.63901165,213324,42579,3.705893467,4,3.950242967,2.544530222,3.286912216,3,13413.97671,0.658364428,0.441786274,0.736809897,0.683776029,0.787689967,0.269886432,0.406893556,"state salary",0.844268657,0.763717247,0.778771488,0.694738698,0.697277974,0.907595448,0.87008521,0.915753006,0.905422751,0.647395819,0.710416566,0.488609043,0.92201766,1,0.982459512,0.791254691,0.846731285,0.934422952,3306,19928.00678,36.21536259,0.89971594,0.794601528,0.92106965,1.010073486,0.846909554,0.896803667,0.698239615,0.876970809,1,0.704337138,0.643151291,0.815651451,0.923265976,0.749718199,0.886631828,0.975894119,0.872815682,0.942970452,0.911607514,0.798365558,0.224097335,0.535469743,0.745263675,0.663421279,0.836067794,0.728656511,0.844945217,0.8,0.980346104,0.68172572,0.973490766,0.770036235,0.687407955,0.466306223,0.101679974,0.8,1,1,0.560114652,16.37004568,0.18299618,0.578222545,0.8073654,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.912624977,0.912624977,0.928741417,0.928741417,0.22356083,0.22356083,2.064927224,0.042293464,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","monthly",,6.357642032,5.32904006,4.629197459,3.815923902,0.550861406,0.868775481,0.754770836386781,3.892710296,0.862233313,3.966048035,"InNizam",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.146657107,0,,1.538162061,0,2.057618109,-0.035826747
"InMysBI+2000","['Deccan']","['43P']",15.157869,76.7759,"WGS84","Mysore British India",2000,2100,10.11159017,102.2442558,4.11159017,"High",2466151,14.71816919,212005,39409,3.742480704,4,3.978006188,2.582121793,3.3106352,3,13757.89013,0.659369357,0.442080643,0.738420422,0.683302112,0.787246944,0.267246799,0.406208323,"state salary",0.843104404,0.762593707,0.778029576,0.696107775,0.696426989,0.907655673,0.862451517,0.912300479,0.904230406,0.638952239,0.711764512,0.485809851,0.922706143,1,0.982330029,0.792053042,0.845938592,0.934323942,3306,19549.15434,36.09278694,0.900336222,0.793623042,0.920828902,1.009405455,0.846061251,0.89435092,0.697560819,0.8777516,1,0.704455436,0.645314179,0.814778568,0.925602481,0.753001899,0.887361023,0.975518061,0.873842781,0.943151263,0.91130419,0.79633762,0.22656147,0.530836321,0.74594864,0.66541584,0.836501205,0.728828057,0.845614987,0.8,0.979796759,0.682517565,0.973773565,0.770493998,0.682492248,0.466460558,0.101566875,0.8,1,1,0.566242277,16.43982005,0.183848821,0.571333277,0.802361769,,"['South Asia']",8,,"unitary state",,"Indo-European",,"elite migration",,,9000000,"none","moralizing",0.913274474,0.913274474,0.93003805,0.93003805,0.224081815,0.224081815,2.067394339,0.048626661,,,"once per generation","once per generation","once per generation",,"yearly","yearly","yearly",,"not applicable","yearly","yearly",,"not applicable","daily","weekly",,"not applicable","weekly","weekly",,6.392019684,5.326346848,4.595600728,3.863666114,0.54681802,0.852755984,0.727192768247808,3.896264552,0.870321429,3.951107536,"InMysBI",1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.029041741,0,,0.381129525,0,2.076106898,-0.056607289
